t,y
5.062811791383220461e-01,-4.452655115417648801e+00
5.063038548752835100e-01,-3.569995058323263581e+00
5.063265306122448628e-01,-2.361399970983027341e+00
5.063492063492063266e-01,-9.372127165902920387e-01
5.063718820861677905e-01,5.725406100686465383e-01
5.063945578231292544e-01,2.030021864073249471e+00
5.064172335600907182e-01,3.302165259937093200e+00
5.064399092970521821e-01,4.272826072120608387e+00
5.064625850340136459e-01,4.853384468944462959e+00
5.064852607709751098e-01,4.990836366214213449e+00
5.065079365079365736e-01,4.672632618185073916e+00
5.065306122448979265e-01,3.927824735171899562e+00
5.065532879818593903e-01,2.824412525545739960e+00
5.065759637188208542e-01,1.463135818375987940e+00
5.065986394557823180e-01,-3.172292727010657398e-02
5.066213151927437819e-01,-1.523685418694387117e+00
5.066439909297052457e-01,-2.876537786735812396e+00
5.066666666666667096e-01,-3.966766701456165833e+00
5.066893424036281735e-01,-4.694835948246020685e+00
5.067120181405895263e-01,-4.994273930333573475e+00
5.067346938775509901e-01,-4.837742422835122902e+00
5.067573696145124540e-01,-4.239532510412558963e+00
5.067800453514739178e-01,-3.254259833348450037e+00
5.068027210884353817e-01,-1.971878263998324332e+00
5.068253968253968456e-01,-5.094672573147186467e-01
5.068480725623583094e-01,9.994573224168618042e-01
5.068707482993197733e-01,2.417132993589279799e+00
5.068934240362812371e-01,3.614128158904845733e+00
5.069160997732425900e-01,4.481159010101255724e+00
5.069387755102040538e-01,4.939066970748539731e+00
5.069614512471655177e-01,4.946045751876763319e+00
5.069841269841269815e-01,4.501458201556861383e+00
5.070068027210884454e-01,3.645894475883667774e+00
5.070294784580499092e-01,2.457466220458225159e+00
5.070521541950113731e-01,1.044675097906264227e+00
5.070748299319728369e-01,-4.634932462045032731e-01
5.070975056689343008e-01,-1.929345373409900644e+00
5.071201814058956536e-01,-3.219051250441902212e+00
5.071428571428571175e-01,-4.214862724391911009e+00
5.071655328798185813e-01,-4.825863747025550765e+00
5.071882086167800452e-01,-4.996270869474191301e+00
5.072108843537415090e-01,-4.710526184878595757e+00
5.072335600907029729e-01,-3.994717741230691122e+00
5.072562358276644368e-01,-2.914197742924440337e+00
5.072789115646259006e-01,-1.567615995515391436e+00
5.073015873015873645e-01,-7.791333097305649935e-02
5.073242630385487173e-01,1.418902700247063109e+00
5.073469387755101812e-01,2.786175108304079107e+00
5.073696145124716450e-01,3.899074035903501212e+00
5.073922902494331089e-01,4.655993531292963894e+00
5.074149659863945727e-01,4.987828014604972715e+00
5.074376417233560366e-01,4.864281510470696901e+00
5.074603174603175004e-01,4.296633623736158647e+00
5.074829931972789643e-01,3.336709728978242140e+00
5.075056689342404281e-01,2.072149393918446325e+00
5.075283446712017810e-01,6.184050223736428098e-01
5.075510204081632448e-01,-8.917987717746025389e-01
5.075736961451247087e-01,-2.320582716625037456e+00
5.075963718820861725e-01,-3.537501046651616576e+00
5.076190476190476364e-01,-4.431450999460043505e+00
5.076417233560091002e-01,-4.920816326244140448e+00
5.076643990929705641e-01,-4.960918729142317574e+00
5.076870748299320280e-01,-4.548096920758975870e+00
5.077097505668933808e-01,-3.720040894057234482e+00
5.077324263038548446e-01,-2.552350884239242834e+00
5.077551020408163085e-01,-1.151635184166170056e+00
5.077777777777777724e-01,3.542230279956231631e-01
5.078004535147392362e-01,1.827741225271009462e+00
5.078231292517007001e-01,3.134389474038751011e+00
5.078458049886621639e-01,4.154872809029820147e+00
5.078684807256236278e-01,4.796022679242160081e+00
5.078911564625850916e-01,4.999303092631724788e+00
5.079138321995464445e-01,4.746154861691379345e+00
5.079365079365079083e-01,4.059690028581274035e+00
5.079591836734693722e-01,3.002581771413200151e+00
5.079818594104308360e-01,1.671342439967134830e+00
5.080045351473922999e-01,1.875121273517859899e-01
5.080272108843537637e-01,-1.313437752635002509e+00
5.080498866213152276e-01,-2.694472796145034543e+00
5.080725623582766914e-01,-3.829506638537932162e+00
5.080952380952381553e-01,-4.614912444559895910e+00
5.081179138321995081e-01,-4.978983878221247217e+00
5.081405895691609720e-01,-4.888481780419149381e+00
5.081632653061224358e-01,-4.351668852779447150e+00
5.081859410430838997e-01,-3.417555285779293683e+00
5.082086167800453635e-01,-2.171424204118127754e+00
5.082312925170068274e-01,-7.270454492494016208e-01
5.082539682539682913e-01,7.837114312541366701e-01
5.082766439909297551e-01,2.222916669561258995e+00
5.082993197278912190e-01,3.459173052164000950e+00
5.083219954648525718e-01,4.379612282366180054e+00
5.083446712018140357e-01,4.900199681284541420e+00
5.083673469387754995e-01,4.973406424132251757e+00
5.083900226757369634e-01,4.592548848449595766e+00
5.084126984126984272e-01,3.792398662159004452e+00
5.084353741496598911e-01,2.646008340384219615e+00
5.084580498866213549e-01,1.258041547382955594e+00
5.084807256235828188e-01,-2.447824941881343586e-01
5.085034013605442826e-01,-1.725258272429610829e+00
5.085260770975056355e-01,-3.048220637330418370e+00
5.085487528344670993e-01,-4.092885170050404753e+00
5.085714285714285632e-01,-4.763875613613619997e+00
5.085941043083900270e-01,-4.999931577749826772e+00
5.086167800453514909e-01,-4.779501517833503854e+00
5.086394557823129547e-01,-4.122710357592312747e+00
5.086621315192744186e-01,-3.089522114671214403e+00
5.086848072562358825e-01,-1.774265278526821810e+00
5.087074829931972353e-01,-2.970207651574000574e-01
5.087301587301586991e-01,1.207341284938649117e+00
5.087528344671201630e-01,2.601474942052539152e+00
5.087755102040816269e-01,3.758097958366963809e+00
5.087981859410430907e-01,4.571612440430706137e+00
5.088208616780045546e-01,4.967745773574712587e+00
5.088435374149660184e-01,4.910331596833906076e+00
5.088662131519274823e-01,4.404611735794872196e+00
5.088888888888889461e-01,3.496757632015406791e+00
5.089115646258502990e-01,2.269654961800180004e+00
5.089342403628117628e-01,8.353363020449451337e-01
5.089569160997732267e-01,-6.752472708071300955e-01
5.089795918367346905e-01,-2.124181811641376871e+00
5.090022675736961544e-01,-3.379181836680764217e+00
5.090249433106576182e-01,-4.325667783639279840e+00
5.090476190476190821e-01,-4.877226948656859129e+00
5.090702947845805459e-01,-4.983502832579152830e+00
5.090929705215420098e-01,-4.634792611488112613e+00
5.091156462585033626e-01,-3.862932989530764694e+00
5.091383219954648265e-01,-2.738393557026308933e+00
5.091609977324262903e-01,-1.363843025829865052e+00
5.091836734693877542e-01,1.352242653685285512e-01
5.092063492063492181e-01,1.621945790166896550e+00
5.092290249433106819e-01,2.960586171564397517e+00
5.092517006802721458e-01,4.028929612032450258e+00
5.092743764172336096e-01,4.729438006923362359e+00
5.092970521541950735e-01,4.998156022643608587e+00
5.093197278911564263e-01,4.810550119751791698e+00
5.093424036281178902e-01,4.183748427173198614e+00
5.093650793650793540e-01,3.174976970517191521e+00
5.093877551020408179e-01,1.876335024397007833e+00
5.094104308390022817e-01,4.063865910307923324e-01
5.094331065759637456e-01,-1.100664309900083238e+00
5.094557823129252094e-01,-2.507226260766381110e+00
5.094784580498866733e-01,-3.684882329746108631e+00
5.095011337868481371e-01,-4.526114338184211938e+00
5.095238095238094900e-01,-4.954119104108251292e+00
5.095464852607709538e-01,-4.929820454008075004e+00
5.095691609977324177e-01,-4.455436817074403422e+00
5.095918367346938815e-01,-3.574278686046782560e+00
5.096145124716553454e-01,-2.366794436175854166e+00
5.096371882086168092e-01,-9.432255129255634474e-01
5.096598639455782731e-01,5.664584416016351653e-01
5.096825396825397370e-01,2.024425616053596499e+00
5.097052154195010898e-01,3.297565861151361855e+00
5.097278911564625536e-01,4.269643440578770210e+00
5.097505668934240175e-01,4.851909173981997725e+00
5.097732426303854814e-01,4.991203099983019698e+00
5.097959183673469452e-01,4.674807898458964495e+00
5.098185941043084091e-01,3.931609962218832077e+00
5.098412698412698729e-01,2.829462113994596351e+00
5.098639455782313368e-01,1.468988748599987737e+00
5.098866213151928006e-01,-2.560101874908394040e-02
5.099092970521541535e-01,-1.517853452652274671e+00
5.099319727891156173e-01,-2.871528212666177637e+00
5.099546485260770812e-01,-3.963036885730433667e+00
5.099773242630385450e-01,-4.692726417269035721e+00
5.100000000000000089e-01,-4.993977281025786752e+00
5.100226757369614727e-01,-4.839285738816640148e+00
5.100453514739229366e-01,-4.242774889319955278e+00
5.100680272108844004e-01,-3.258905250999614811e+00
5.100907029478458643e-01,-1.977502600942690147e+00
5.101133786848072171e-01,-5.155570202925263690e-01
5.101360544217686810e-01,9.934581193601598192e-01
5.101587301587301448e-01,2.411772068423050808e+00
5.101814058956916087e-01,3.609894955805283967e+00
5.102040816326530726e-01,4.478440013969591682e+00
5.102267573696145364e-01,4.938110421725375510e+00
5.102494331065760003e-01,4.946938981409261693e+00
5.102721088435374641e-01,4.504119659169478318e+00
5.102947845804989280e-01,3.650081174610501300e+00
5.103174603174602808e-01,2.462795921185319870e+00
5.103401360544217447e-01,1.050661207189780955e+00
5.103628117913832085e-01,-4.573972508886999799e-01
5.103854875283446724e-01,-1.923696047015025501e+00
5.104081632653061362e-01,-3.214364367733911099e+00
5.104308390022676001e-01,-4.211566190512772145e+00
5.104535147392290639e-01,-4.824258530422580904e+00
5.104761904761905278e-01,-4.996503523941864700e+00
5.104988662131519916e-01,-4.712575469423650354e+00
5.105215419501133445e-01,-3.998396559344725265e+00
5.105442176870748083e-01,-2.919170224202606967e+00
5.105668934240362722e-01,-1.573428160100826645e+00
5.105895691609977360e-01,-8.403453721912501617e-02
5.106122448979591999e-01,1.413031309008383918e+00
5.106349206349206638e-01,2.781089581012214929e+00
5.106575963718821276e-01,3.895238673338889512e+00
5.106802721088435915e-01,4.653758496128970634e+00
5.107029478458049443e-01,4.987397362096464448e+00
5.107256235827664081e-01,4.865694558528260494e+00
5.107482993197278720e-01,4.299761363258461699e+00
5.107709750566893359e-01,3.341266602180774647e+00
5.107936507936507997e-01,2.077719365321924361e+00
5.108163265306122636e-01,6.244795621900790517e-01
5.108390022675737274e-01,-8.857742596320232753e-01
5.108616780045351913e-01,-2.315158260802118395e+00
5.108843537414966551e-01,-3.533171891579756085e+00
5.109070294784580080e-01,-4.428612390300984636e+00
5.109297052154194718e-01,-4.919727423633366570e+00
5.109523809523809357e-01,-4.961678948202838058e+00
5.109750566893423995e-01,-4.550636854667612141e+00
5.109977324263038634e-01,-3.724128650767770665e+00
5.110204081632653272e-01,-2.557613257886722113e+00
5.110430839002267911e-01,-1.157591728171262879e+00
5.110657596371882549e-01,3.481161368928346045e-01
5.110884353741497188e-01,1.822041536788052474e+00
5.111111111111110716e-01,3.129617360916332025e+00
5.111337868480725355e-01,4.151463957827655094e+00
5.111564625850339993e-01,4.794288312806821217e+00
5.111791383219954632e-01,4.999401555935279795e+00
5.112018140589569271e-01,4.748077165184850124e+00
5.112244897959183909e-01,4.063260668927395791e+00
5.112471655328798548e-01,3.007474754667939010e+00
5.112698412698413186e-01,1.677111044327290745e+00
5.112925170068027825e-01,1.936296881483257626e-01
5.113151927437641353e-01,-1.307529759233088562e+00
5.113378684807255992e-01,-2.689313760811733012e+00
5.113605442176870630e-01,-3.825567573224231577e+00
5.113832199546485269e-01,-4.612552979841599843e+00
5.114058956916099907e-01,-4.978419429577314759e+00
5.114285714285714546e-01,-4.889763881136490298e+00
5.114512471655329184e-01,-4.354680449044465718e+00
5.114739229024943823e-01,-3.422021423508379456e+00
5.114965986394558461e-01,-2.176937131840460893e+00
5.115192743764171990e-01,-7.331018451949290471e-01
5.115419501133786628e-01,7.776645066813292484e-01
5.115646258503401267e-01,2.217431291227209389e+00
5.115873015873015905e-01,3.454750026634481941e+00
5.116099773242630544e-01,4.376655425030756774e+00
5.116326530612245183e-01,4.898978948648074372e+00
5.116553287981859821e-01,4.974033267195223651e+00
5.116780045351474460e-01,4.594966037409343507e+00
5.117006802721087988e-01,3.796385511405962365e+00
5.117233560090702627e-01,2.651200856737647715e+00
5.117460317460317265e-01,1.263965662133847978e+00
5.117687074829931904e-01,-2.386676435627732296e-01
5.117913832199546542e-01,-1.719510962339415805e+00
5.118140589569161181e-01,-3.043365588309523861e+00
5.118367346938775819e-01,-4.089365640560844284e+00
5.118594104308390458e-01,-4.762012931257234349e+00
5.118820861678005096e-01,-4.999895802546380885e+00
5.119047619047618625e-01,-4.781295916006431668e+00
5.119274376417233263e-01,-4.126171103359727255e+00
5.119501133786847902e-01,-3.094333247295578460e+00
5.119727891156462540e-01,-1.779987549040926931e+00
5.119954648526077179e-01,-3.031317390962602887e-01
5.120181405895691817e-01,1.201399530040681007e+00
5.120408163265306456e-01,2.596244879232761704e+00
5.120634920634921095e-01,3.754057084276081202e+00
5.120861678004535733e-01,4.569129680626753398e+00
5.121088435374149261e-01,4.967047800188846729e+00
5.121315192743763900e-01,4.911482133761009727e+00
5.121541950113378538e-01,4.407505740789872561e+00
5.121768707482993177e-01,3.501130886899974648e+00
5.121995464852607816e-01,2.275108195153369817e+00
5.122222222222222454e-01,8.413716420978312183e-01
5.122448979591837093e-01,-6.691808412718249777e-01
5.122675736961451731e-01,-2.118638148262613541e+00
5.122902494331066370e-01,-3.374667067355516359e+00
5.123129251700679898e-01,-4.322594099823350078e+00
5.123356009070294537e-01,-4.875874972937988439e+00
5.123582766439909175e-01,-4.983995998250193793e+00
5.123809523809523814e-01,-4.637085893284643490e+00
5.124036281179138452e-01,-3.866817014366872307e+00
5.124263038548753091e-01,-2.743513719440173304e+00
5.124489795918367729e-01,-1.369731862907950681e+00
5.124716553287982368e-01,1.291043953483665407e-01
5.124943310657597006e-01,1.616153621877277402e+00
5.125170068027210535e-01,2.955650521009176135e+00
5.125396825396825173e-01,4.025301096486295194e+00
5.125623582766439812e-01,4.727447904246605326e+00
5.125850340136054450e-01,4.997986026134420889e+00
5.126077097505669089e-01,4.812215749825954347e+00
5.126303854875283728e-01,4.187097614379588606e+00
5.126530612244898366e-01,3.179703939241108834e+00
5.126757369614513005e-01,1.882008209701001578e+00
5.126984126984127643e-01,4.124880398663333114e-01
5.127210884353741172e-01,-1.094691650375497094e+00
5.127437641723355810e-01,-2.501927685135280299e+00
5.127664399092970449e-01,-3.680741589777403622e+00
5.127891156462585087e-01,-4.523509477038138549e+00
5.128117913832199726e-01,-4.953287941578338405e+00
5.128344671201814364e-01,-4.930838873946537859e+00
5.128571428571429003e-01,-4.458211839315160852e+00
5.128798185941043641e-01,-3.578556955348938917e+00
5.129024943310657170e-01,-2.372185353173565048e+00
5.129251700680271808e-01,-9.492368952195090470e-01
5.129478458049886447e-01,5.603754239138505344e-01
5.129705215419501085e-01,2.018826333088080016e+00
5.129931972789115724e-01,3.292961518794215614e+00
5.130158730158730362e-01,4.266454408161399314e+00
5.130385487528345001e-01,4.850426605234432031e+00
5.130612244897959640e-01,4.991562351140132137e+00
5.130839002267574278e-01,4.676976170445446890e+00
5.131065759637187806e-01,3.935389295159689382e+00
5.131292517006802445e-01,2.834507460627532005e+00
5.131519274376417084e-01,1.474839476579424158e+00
5.131746031746031722e-01,-1.947907183894775213e-02
5.131972789115646361e-01,-1.512019211113914796e+00
5.132199546485260999e-01,-2.866514333724262009e+00
5.132426303854875638e-01,-3.959301128781802959e+00
5.132653061224490276e-01,-4.690609851148285436e+00
5.132879818594104915e-01,-4.993673144947915254e+00
5.133106575963718443e-01,-4.840821799937693015e+00
5.133333333333333082e-01,-4.246010907634514275e+00
5.133560090702947720e-01,-3.263545783034413006e+00
5.133786848072562359e-01,-1.983123973302960419e+00
5.134013605442176997e-01,-5.216460103589164454e-01
5.134240362811791636e-01,9.874574269598732634e-01
5.134467120181406274e-01,2.406407527629021548e+00
5.134693877551020913e-01,3.605656340896239875e+00
5.134920634920635552e-01,4.475714303940599770e+00
5.135147392290249080e-01,4.937146469684040362e+00
5.135374149659863718e-01,4.947824794690915517e+00
5.135600907029478357e-01,4.506774364390812693e+00
5.135827664399092995e-01,3.654262401285399697e+00
5.136054421768707634e-01,2.468121929779803381e+00
5.136281179138322273e-01,1.056645741355336732e+00
5.136507936507936911e-01,-4.513005698703719260e-01
5.136734693877551550e-01,-1.918043836696524895e+00
5.136961451247166188e-01,-3.209672666180012346e+00
5.137188208616779717e-01,-4.208263342817907926e+00
5.137414965986394355e-01,-4.822646081482656832e+00
5.137641723356008994e-01,-4.996728687852540318e+00
5.137868480725623632e-01,-4.714617689066423978e+00
5.138095238095238271e-01,-4.002069383223282095e+00
5.138321995464852909e-01,-2.924138329170673956e+00
5.138548752834467548e-01,-1.579237965857346992e+00
5.138775510204082186e-01,-9.015561747944486615e-02
5.139002267573695715e-01,1.407157799401214104e+00
5.139229024943310353e-01,2.775999884418811625e+00
5.139455782312924992e-01,3.891397471183255963e+00
5.139682539682539630e-01,4.651516484233890303e+00
5.139909297052154269e-01,4.986959232682855792e+00
5.140136054421768907e-01,4.867100312130991036e+00
5.140362811791383546e-01,4.302882656746639611e+00
5.140589569160998185e-01,3.345818466283894121e+00
5.140816326530612823e-01,2.083286221883734690e+00
5.141043083900226351e-01,6.305531658208693990e-01
5.141269841269840990e-01,-8.797484195677873764e-01
5.141496598639455629e-01,-2.309730334182923617e+00
5.141723356009070267e-01,-3.528837439712113611e+00
5.141950113378684906e-01,-4.425767141948381500e+00
5.142176870748299544e-01,-4.918631145565717233e+00
5.142403628117914183e-01,-4.962431728913070828e+00
5.142630385487528821e-01,-4.553169966440539618e+00
5.142857142857143460e-01,-3.728210824414266877e+00
5.143083900226756988e-01,-2.562871797270978469e+00
5.143310657596371627e-01,-1.163546536770193818e+00
5.143537414965986265e-01,3.420087239037840066e-01
5.143764172335600904e-01,1.816339116765157913e+00
5.143990929705215542e-01,3.124840556004397030e+00
5.144217687074830181e-01,4.148048882922586778e+00
5.144444444444444819e-01,4.792546758968361686e+00
5.144671201814059458e-01,4.999492524336743848e+00
5.144897959183674097e-01,4.749992350551811349e+00
5.145124716553287625e-01,4.066825217801673276e+00
5.145351473922902263e-01,3.012363229244623408e+00
5.145578231292516902e-01,1.682877134429950905e+00
5.145804988662131541e-01,1.997469586675608699e-01
5.146031746031746179e-01,-1.301619805643871031e+00
5.146258503401360818e-01,-2.684150693774957741e+00
5.146485260770975456e-01,-3.821622772779181609e+00
5.146712018140590095e-01,-4.610186600170956162e+00
5.146938775510204733e-01,-4.977847517487003159e+00
5.147165532879818262e-01,-4.891038651318176278e+00
5.147392290249432900e-01,-4.357685516951982585e+00
5.147619047619047539e-01,-3.426482431087066516e+00
5.147845804988662177e-01,-2.182446795990205413e+00
5.148072562358276816e-01,-7.391571420946275728e-01
5.148299319727891454e-01,7.716164162741219190e-01
5.148526077097506093e-01,2.211942588617410443e+00
5.148752834467120731e-01,3.450321821885817375e+00
5.148979591836734260e-01,4.373692006389362064e+00
5.149206349206348898e-01,4.897750871658290706e+00
5.149433106575963537e-01,4.974652653388289991e+00
5.149659863945578175e-01,4.597376337784206513e+00
5.149886621315192814e-01,3.800366669258370855e+00
5.150113378684807453e-01,2.656389398513417266e+00
5.150340136054422091e-01,1.269887881989402612e+00
5.150566893424036730e-01,-2.325524351455544037e-01
5.150793650793651368e-01,-1.713761074436011222e+00
5.151020408163264896e-01,-3.038505976789998009e+00
5.151247165532879535e-01,-4.085839980456004383e+00
5.151473922902494174e-01,-4.760143109879614087e+00
5.151700680272108812e-01,-4.999852531699971792e+00
5.151927437641723451e-01,-4.783083146249960116e+00
5.152154195011338089e-01,-4.129625663334637764e+00
5.152380952380952728e-01,-3.099139741019860228e+00
5.152607709750567366e-01,-1.785707151060714759e+00
5.152834467120182005e-01,-3.092422585921969502e-01
5.153061224489795533e-01,1.195455974043977854e+00
5.153287981859410172e-01,2.591010924219199207e+00
5.153514739229024810e-01,3.750010582250646429e+00
5.153741496598639449e-01,4.566640070963464915e+00
5.153968253968254087e-01,4.966342380405524892e+00
5.154195011337868726e-01,4.912625307589725487e+00
5.154421768707483364e-01,4.410393138227204801e+00
5.154648526077098003e-01,3.505498893023290208e+00
5.154875283446712642e-01,2.280558017755766720e+00
5.155102040816326170e-01,8.474057208091207993e-01
5.155328798185940808e-01,-6.631134085184753335e-01
5.155555555555555447e-01,-2.113091308702542470e+00
5.155782312925170086e-01,-3.370147238858274719e+00
5.156009070294784724e-01,-4.319513935752585354e+00
5.156235827664399363e-01,-4.874515687505271977e+00
5.156462585034014001e-01,-4.984481692114320239e+00
5.156689342403628640e-01,-4.639372223348309454e+00
5.156916099773243278e-01,-3.870695242226279476e+00
5.157142857142856807e-01,-2.748629768896099002e+00
5.157369614512471445e-01,-1.375618646547806634e+00
5.157596371882086084e-01,1.229843317709901351e-01
5.157823129251700722e-01,1.610359030710779349e+00
5.158049886621315361e-01,2.950710439468779533e+00
5.158276643990929999e-01,4.021666546375858076e+00
5.158503401360544638e-01,4.725450714372848360e+00
5.158730158730159276e-01,4.997808536845521843e+00
5.158956916099772805e-01,4.813874165620847023e+00
5.159183673469387443e-01,4.190440524459953409e+00
5.159410430839002082e-01,3.184426141087650208e+00
5.159637188208616720e-01,1.887678573582327601e+00
5.159863945578231359e-01,4.185888703209099670e-01
5.160090702947845998e-01,-1.088717349737608586e+00
5.160317460317460636e-01,-2.496625358722588839e+00
5.160544217687075275e-01,-3.676595331794945132e+00
5.160770975056689913e-01,-4.520897834430341433e+00
5.160997732426303441e-01,-4.952449353276913158e+00
5.161224489795918080e-01,-4.931849901770228861e+00
5.161451247165532719e-01,-4.460980177987965867e+00
5.161678004535147357e-01,-3.582829859828636998e+00
5.161904761904761996e-01,-2.377572713878296717e+00
5.162131519274376634e-01,-9.552468544511751869e-01
5.162358276643991273e-01,5.542915661427825214e-01
5.162585034013605911e-01,2.013224023587556033e+00
5.162811791383220550e-01,3.288352239761469953e+00
5.163038548752834078e-01,4.263258979642252200e+00
5.163265306122448717e-01,4.848936764921077724e+00
5.163492063492063355e-01,4.991914119147783602e+00
5.163718820861677994e-01,4.679137430900379258e+00
5.163945578231292632e-01,3.939162728317417983e+00
5.164172335600907271e-01,2.839548557877022983e+00
5.164399092970521910e-01,1.480687993534428593e+00
5.164625850340136548e-01,-1.335709573566455470e-02
5.164852607709751187e-01,-1.506182702817105756e+00
5.165079365079364715e-01,-2.861496157411774099e+00
5.165306122448979353e-01,-3.955559436202439993e+00
5.165532879818593992e-01,-4.688486253052134067e+00
5.165759637188208631e-01,-4.993361522555439080e+00
5.165986394557823269e-01,-4.842350603890919203e+00
5.166213151927437908e-01,-4.249240560495310071e+00
5.166439909297052546e-01,-3.268181422489051968e+00
5.166666666666667185e-01,-1.988742372635097677e+00
5.166893424036281823e-01,-5.277342183945673559e-01
5.167120181405895352e-01,9.814552541941696795e-01
5.167346938775509990e-01,2.401039379237537297e+00
5.167573696145124629e-01,3.601412320532074496e+00
5.167800453514739267e-01,4.472981884098523153e+00
5.168027210884353906e-01,4.936175116072517355e+00
5.168253968253968544e-01,4.948703190391116280e+00
5.168480725623583183e-01,4.509422313233152124e+00
5.168707482993197821e-01,3.658438149633824743e+00
5.168934240362811350e-01,2.473444238269009610e+00
5.169160997732425988e-01,1.062628691448940010e+00
5.169387755102040627e-01,-4.452032122713036610e-01
5.169614512471655265e-01,-1.912388750915366975e+00
5.169841269841269904e-01,-3.204976152810324219e+00
5.170068027210884543e-01,-4.204954186268627936e+00
5.170294784580499181e-01,-4.821026402627889951e+00
5.170521541950113820e-01,-4.996946360867992709e+00
5.170748299319728458e-01,-4.716652840742269426e+00
5.170975056689341987e-01,-4.005736207360211409e+00
5.171201814058956625e-01,-2.929102050391732881e+00
5.171428571428571264e-01,-1.585045404092387811e+00
5.171655328798185902e-01,-9.627656259117864379e-02
5.171882086167800541e-01,1.401282180248334397e+00
5.172108843537415179e-01,2.770906026161698676e+00
5.172335600907029818e-01,3.887550435206590382e+00
5.172562358276644456e-01,4.649267498975517832e+00
5.172789115646259095e-01,4.986513627020338291e+00
5.173015873015872623e-01,4.868498769174563812e+00
5.173242630385487262e-01,4.305997499528336547e+00
5.173469387755101900e-01,3.350365314477152801e+00
5.173696145124716539e-01,2.088849955274809211e+00
5.173922902494331177e-01,6.366258241426648867e-01
5.174149659863945816e-01,-8.737212606245442492e-01
5.174376417233560455e-01,-2.304298944908810043e+00
5.174603174603175093e-01,-3.524497697559603182e+00
5.174829931972789732e-01,-4.422915258663503657e+00
5.175056689342403260e-01,-4.917527493682237072e+00
5.175283446712017899e-01,-4.963177070146143954e+00
5.175510204081632537e-01,-4.555696252285871495e+00
5.175736961451247176e-01,-3.732287408882944746e+00
5.175963718820861814e-01,-2.568126494492996681e+00
5.176190476190476453e-01,-1.169499601018059387e+00
5.176417233560091091e-01,3.359007981935326903e-01
5.176643990929705730e-01,1.810633973768108973e+00
5.176870748299320368e-01,3.120059066457054886e+00
5.177097505668933897e-01,4.144627589424213276e+00
5.177324263038548535e-01,4.790798020333759233e+00
5.177551020408163174e-01,4.999575997699952090e+00
5.177777777777777812e-01,4.751900414923921012e+00
5.178004535147392451e-01,4.070383669849686470e+00
5.178231292517007089e-01,3.017247187800124575e+00
5.178458049886621728e-01,1.688640701626543894e+00
5.178684807256236367e-01,2.058639297296372128e-01
5.178911564625849895e-01,-1.295707900714147209e+00
5.179138321995464533e-01,-2.678983602759630767e+00
5.179365079365079172e-01,-3.817672243104949459e+00
5.179591836734693810e-01,-4.607813309090265541e+00
5.179818594104308449e-01,-4.977268142807268703e+00
5.180045351473923088e-01,-4.892306089049337281e+00
5.180272108843537726e-01,-4.360684051987993470e+00
5.180498866213152365e-01,-3.430938301814335567e+00
5.180725623582767003e-01,-2.187953188299309293e+00
5.180952380952380532e-01,-7.452113308841341599e-01
5.181179138321995170e-01,7.655671690860927914e-01
5.181405895691609809e-01,2.206450569943995799e+00
5.181632653061224447e-01,3.445888444546719054e+00
5.181859410430839086e-01,4.370722030886843079e+00
5.182086167800453724e-01,4.896515452158099357e+00
5.182312925170068363e-01,4.975264581781051021e+00
5.182539682539683001e-01,4.599779745953599175e+00
5.182766439909297640e-01,3.804342129753765622e+00
5.182993197278911168e-01,2.661573957944631807e+00
5.183219954648525807e-01,1.275808198084464884e+00
5.183446712018140445e-01,-2.264368780859830899e-01
5.183673469387755084e-01,-1.708008617322314127e+00
5.183900226757369722e-01,-3.033641810071613598e+00
5.184126984126984361e-01,-4.082308195026648434e+00
5.184353741496599000e-01,-4.758266152289476025e+00
5.184580498866213638e-01,-4.999801765275596388e+00
5.184807256235828277e-01,-4.784863205887417870e+00
5.185034013605441805e-01,-4.133074032345798621e+00
5.185260770975056444e-01,-3.103941588638357008e+00
5.185487528344671082e-01,-1.791424076024336065e+00
5.185714285714285721e-01,-3.153523144936415390e-01
5.185941043083900359e-01,1.189510625876539773e+00
5.186167800453514998e-01,2.585773084873936867e+00
5.186394557823129636e-01,3.745958458363023436e+00
5.186621315192744275e-01,4.564143615180561220e+00
5.186848072562358913e-01,4.965629515281250406e+00
5.187074829931972442e-01,4.913761116609648205e+00
5.187301587301587080e-01,4.413273923784625907e+00
5.187528344671201719e-01,3.509861643846752255e+00
5.187755102040816357e-01,2.286004421445303247e+00
5.187981859410430996e-01,8.534385291148367525e-01
5.188208616780045634e-01,-6.570449816611602101e-01
5.188435374149660273e-01,-2.107541301285003499e+00
5.188662131519274912e-01,-3.365622357978415025e+00
5.188888888888889550e-01,-4.316427296040085793e+00
5.189115646258503078e-01,-4.873149094392456249e+00
5.189342403628117717e-01,-4.984959913444471979e+00
5.189569160997732356e-01,-4.641651598251534949e+00
5.189795918367346994e-01,-3.874567667297776019e+00
5.190022675736961633e-01,-2.753741697709111147e+00
5.190249433106576271e-01,-1.381503367906711688e+00
5.190476190476190910e-01,1.168640838295369189e-01
5.190702947845805548e-01,1.604562025363029054e+00
5.190929705215419077e-01,2.945765934338175462e+00
5.191156462585033715e-01,4.018025967139109866e+00
5.191383219954648354e-01,4.723446440290263837e+00
5.191609977324262992e-01,4.997623555042593146e+00
5.191836734693877631e-01,4.815525364647774254e+00
5.192063492063492269e-01,4.193777152400242514e+00
